Cue,Target,AFS,AFSS
ant,observe,0.032258065,27
ant,reproduce,0.032258065,27
ant,squish,0.032258065,27
ant,study,0.032258065,27
ant,support,0.032258065,27
ant,sustain,0.032258065,27
ant,watch,0.032258065,27
antenna,access,0.02173913,28
antenna,amplify,0.02173913,28
antenna,buy,0.02173913,28
antenna,catch,0.02173913,28
antenna,communicate,0.02173913,28
antenna,connect,0.065217391,28
antenna,detect,0.043478261,28
antenna,feel,0.02173913,28
antenna,find,0.02173913,28
antenna,help,0.02173913,28
antenna,inform,0.02173913,28
antenna,listen,0.043478261,28
antenna,look,0.02173913,28
antenna,move,0.02173913,28
antenna,movement,0.02173913,28
antenna,music,0.02173913,28
antenna,pick,0.065217391,28
antenna,play,0.02173913,28
antenna,radio,0.065217391,28
antenna,reach,0.02173913,28
antenna,receive,0.086956522,28
antenna,signal,0.173913043,28
antenna,sound,0.02173913,28
antenna,take,0.02173913,28
antenna,throw,0.02173913,28
antenna,transmit,0.02173913,28
antenna,watch,0.02173913,28
antenna,weapon,0.02173913,28
antennae,adjust,0.025641026,33
antennae,break,0.025641026,33
antennae,buy,0.025641026,33
antennae,connect,0.025641026,33
antennae,create,0.025641026,33
antennae,eat,0.051282051,33
antennae,feel,0.051282051,33
antennae,fix,0.025641026,33
antennae,hear,0.051282051,33
antennae,listen,0.051282051,33
antennae,locate,0.025641026,33
antennae,melt,0.025641026,33
antennae,move,0.025641026,33
antennae,music,0.025641026,33
antennae,old,0.025641026,33
antennae,point,0.025641026,33
antennae,provide,0.051282051,33
antennae,rake,0.025641026,33
antennae,receive,0.051282051,33
antennae,relocate,0.025641026,33
antennae,replace,0.025641026,33
antennae,see,0.025641026,33
antennae,service,0.025641026,33
antennae,signal,0.025641026,33
antennae,smell,0.025641026,33
antennae,sound,0.025641026,33
antennae,step,0.025641026,33
antennae,talk,0.025641026,33
antennae,throw,0.025641026,33
antennae,transmit,0.025641026,33
antennae,vibrate,0.025641026,33
antennae,watch,0.025641026,33
antennae,weapon,0.025641026,33
antibiotics,avoid,0.043478261,14
antibiotics,avoid infection,0.043478261,14
antibiotics,control,0.043478261,14
antibiotics,control infection,0.043478261,14
antibiotics,cure,0.043478261,14
antibiotics,feel,0.086956522,14
antibiotics,fight,0.043478261,14
antibiotics,heal,0.130434783,14
antibiotics,kill,0.043478261,14
antibiotics,medicine,0.130434783,14
antibiotics,prescribe,0.043478261,14
antibiotics,swallow,0.043478261,14
antibiotics,take,0.130434783,14
antibiotics,treat,0.130434783,14
antihistamine,administer,0.026315789,27
antihistamine,burn,0.026315789,27
antihistamine,buy,0.026315789,27
antihistamine,combine,0.026315789,27
antihistamine,consume,0.026315789,27
antihistamine,crush,0.026315789,27
antihistamine,develop,0.026315789,27
antihistamine,digest,0.026315789,27
antihistamine,give,0.026315789,27
antihistamine,heal,0.026315789,27
antihistamine,help,0.026315789,27
antihistamine,itch,0.026315789,27
antihistamine,leave,0.026315789,27
antihistamine,medicate,0.026315789,27
antihistamine,medicine,0.078947368,27
antihistamine,produce,0.026315789,27
antihistamine,react,0.026315789,27
antihistamine,reduce,0.052631579,27
antihistamine,relief,0.026315789,27
antihistamine,relieve,0.026315789,27
antihistamine,sell,0.026315789,27
antihistamine,sleep,0.131578947,27
antihistamine,stop,0.052631579,27
antihistamine,suppress,0.026315789,27
antihistamine,take,0.078947368,27
antihistamine,throw,0.052631579,27
antihistamine,treat,0.026315789,27
antique,admire,0.022727273,30
antique,auction,0.022727273,30
antique,brag,0.022727273,30
antique,break,0.022727273,30
antique,buy,0.113636364,30
antique,cherish,0.022727273,30
antique,collect,0.068181818,30
antique,cook,0.022727273,30
antique,decorate,0.068181818,30
antique,destroy,0.022727273,30
antique,display,0.022727273,30
antique,drive,0.022727273,30
antique,educate,0.022727273,30
antique,feel,0.022727273,30
antique,fix,0.022727273,30
antique,hate,0.022727273,30
antique,look,0.068181818,30
antique,love,0.022727273,30
antique,memory,0.022727273,30
antique,pass,0.045454545,30
antique,polish,0.022727273,30
antique,preserve,0.022727273,30
antique,restore,0.022727273,30
antique,sell,0.090909091,30
antique,speculate,0.022727273,30
antique,store,0.022727273,30
antique,trade,0.022727273,30
antique,value,0.022727273,30
antique,view,0.022727273,30
antique,watch,0.022727273,30
antiques,admire,0.019230769,28
antiques,break,0.057692308,28
antiques,bribe,0.019230769,28
antiques,build,0.019230769,28
antiques,buy,0.076923077,28
antiques,clean,0.019230769,28
antiques,collect,0.096153846,28
antiques,decorate,0.076923077,28
antiques,describe,0.019230769,28
antiques,display,0.076923077,28
antiques,enjoy,0.019230769,28
antiques,examine,0.019230769,28
antiques,flip,0.019230769,28
antiques,learn,0.019230769,28
antiques,light up,0.019230769,28
antiques,look,0.019230769,28
antiques,memory,0.019230769,28
antiques,paint,0.019230769,28
antiques,polish,0.019230769,28
antiques,preserve,0.019230769,28
antiques,represent,0.019230769,28
antiques,restore,0.019230769,28
antiques,sell,0.153846154,28
antiques,shop,0.019230769,28
antiques,sit,0.019230769,28
antiques,store,0.057692308,28
antiques,trade,0.019230769,28
antiques,watch,0.019230769,28
antiseptics,apply,0.071428571,11
antiseptics,bring,0.071428571,11
antiseptics,clean,0.214285714,11
antiseptics,disinfect,0.142857143,11
antiseptics,eye,0.071428571,11
antiseptics,give,0.071428571,11
antiseptics,grow,0.071428571,11
antiseptics,rid,0.071428571,11
antiseptics,spray,0.071428571,11
antiseptics,sterilize,0.071428571,11
antiseptics,take,0.071428571,11
anus,bear,0.029411765,21
anus,defecate,0.058823529,21
anus,dispose,0.029411765,21
anus,examine,0.029411765,21
anus,excrete,0.117647059,21
anus,expel,0.029411765,21
anus,fart,0.058823529,21
anus,gas,0.029411765,21
anus,inspire,0.029411765,21
anus,insult,0.029411765,21
anus,laugh,0.029411765,21
anus,leisure,0.029411765,21
anus,look,0.029411765,21
anus,open,0.029411765,21
anus,pleasure,0.058823529,21
anus,poop,0.117647059,21
anus,pop,0.029411765,21
anus,release,0.029411765,21
anus,sex,0.147058824,21
anus,stimulate,0.029411765,21
anus,wipe,0.029411765,21
anvil,break,0.125,8
anvil,destroy,0.125,8
anvil,educate,0.125,8
anvil,for,0.125,8
anvil,hammer,0.125,8
anvil,play,0.125,8
anvil,step,0.125,8
anvil,weapon,0.125,8
apartment,buy,0.026315789,21
apartment,cook,0.052631579,21
apartment,decorate,0.052631579,21
apartment,enter,0.026315789,21
apartment,exit,0.026315789,21
apartment,give,0.026315789,21
apartment,hold,0.026315789,21
apartment,host,0.052631579,21
apartment,live,0.236842105,21
apartment,move,0.052631579,21
apartment,party,0.026315789,21
apartment,pay,0.026315789,21
apartment,rent,0.078947368,21
apartment,sell,0.026315789,21
apartment,shelter,0.026315789,21
apartment,sleep,0.105263158,21
apartment,stay,0.026315789,21
apartment,store,0.026315789,21
apartment,take,0.026315789,21
apartment,visit,0.026315789,21
apartment,warm,0.026315789,21
apartments,buy,0.039473684,42
apartments,clean,0.026315789,42
apartments,close,0.013157895,42
apartments,converse,0.013157895,42
apartments,cook,0.026315789,42
apartments,damage,0.013157895,42
apartments,decorate,0.026315789,42
apartments,ding-dong ditch,0.013157895,42
apartments,eat,0.013157895,42
apartments,empty,0.013157895,42
apartments,enjoy,0.013157895,42
apartments,enter,0.013157895,42
apartments,exite,0.013157895,42
apartments,floode,0.013157895,42
apartments,furnish,0.026315789,42
apartments,host,0.013157895,42
apartments,house,0.039473684,42
apartments,hunt,0.013157895,42
apartments,liv,0.013157895,42
apartments,live,0.144736842,42
apartments,lock,0.013157895,42
apartments,love,0.013157895,42
apartments,occupy,0.013157895,42
apartments,open,0.013157895,42
apartments,party,0.026315789,42
apartments,pay,0.013157895,42
apartments,populate,0.013157895,42
apartments,prank,0.013157895,42
apartments,relax,0.013157895,42
apartments,renovate,0.013157895,42
apartments,rent,0.105263158,42
apartments,sell,0.039473684,42
apartments,share,0.013157895,42
apartments,shelter,0.039473684,42
apartments,shower,0.013157895,42
apartments,sleep,0.065789474,42
apartments,stay,0.013157895,42
apartments,store,0.013157895,42
apartments,study,0.013157895,42
apartments,talk,0.013157895,42
apartments,throw,0.013157895,42
apartments,visit,0.013157895,42
apparatus,break,0.1,8
apparatus,cook,0.2,8
apparatus,eat,0.2,8
apparatus,learn,0.1,8
apparatus,steam,0.1,8
apparatus,study,0.1,8
apparatus,think,0.1,8
apparatus,tool,0.1,8
apparel,admire,0.020408163,28
apparel,aid,0.020408163,28
apparel,buy,0.040816327,28
apparel,clean,0.020408163,28
apparel,comfort,0.020408163,28
apparel,cover,0.06122449,28
apparel,create,0.020408163,28
apparel,design,0.020408163,28
apparel,donate,0.040816327,28
apparel,dry,0.040816327,28
apparel,fashion,0.020408163,28
apparel,flaunt,0.040816327,28
apparel,fold,0.020408163,28
apparel,gift,0.020408163,28
apparel,look,0.020408163,28
apparel,memory,0.020408163,28
apparel,promote,0.020408163,28
apparel,seduce,0.020408163,28
apparel,sell,0.102040816,28
apparel,shelter,0.020408163,28
apparel,steal,0.020408163,28
apparel,tear,0.020408163,28
apparel,thrift,0.020408163,28
apparel,upcycle,0.020408163,28
apparel,upholster,0.020408163,28
apparel,warm,0.040816327,28
apparel,wash,0.040816327,28
apparel,wear,0.204081633,28
appendage,action,0.043478261,19
appendage,add,0.043478261,19
appendage,attach,0.043478261,19
appendage,chop,0.043478261,19
appendage,contract,0.043478261,19
appendage,cut,0.043478261,19
appendage,defense,0.043478261,19
appendage,grab,0.086956522,19
appendage,hold,0.086956522,19
appendage,kick,0.086956522,19
appendage,lift,0.043478261,19
appendage,move,0.086956522,19
appendage,protect,0.043478261,19
appendage,push,0.043478261,19
appendage,replace,0.043478261,19
appendage,rotate,0.043478261,19
appendage,throw,0.043478261,19
appendage,type,0.043478261,19
appendage,walk,0.043478261,19
appetizer,ask,0.034482759,22
appetizer,assist,0.034482759,22
appetizer,cook,0.034482759,22
appetizer,drink,0.034482759,22
appetizer,eat,0.275862069,22
appetizer,fill,0.034482759,22
appetizer,give,0.034482759,22
appetizer,hold,0.034482759,22
appetizer,impress,0.034482759,22
appetizer,order,0.034482759,22
appetizer,picture,0.034482759,22
appetizer,play,0.034482759,22
appetizer,return,0.034482759,22
appetizer,serve,0.034482759,22
appetizer,share,0.034482759,22
appetizer,spill,0.034482759,22
appetizer,start,0.034482759,22
appetizer,sustain,0.034482759,22
appetizer,take,0.034482759,22
appetizer,talk,0.034482759,22
appetizer,throw,0.034482759,22
appetizer,want,0.034482759,22
apple,bake,0.026315789,23
apple,bite,0.026315789,23
apple,call,0.026315789,23
apple,cook,0.052631579,23
apple,cut,0.052631579,23
apple,decorate,0.026315789,23
apple,dice,0.026315789,23
apple,draw,0.026315789,23
apple,eat,0.236842105,23
apple,give,0.026315789,23
apple,grow,0.078947368,23
apple,hack,0.026315789,23
apple,juice,0.026315789,23
apple,mash,0.026315789,23
apple,peel,0.052631579,23
apple,pick,0.026315789,23
apple,sell,0.026315789,23
apple,size,0.026315789,23
apple,slice,0.052631579,23
apple,snack,0.026315789,23
apple,stomp,0.026315789,23
apple,throw,0.052631579,23
apple,weapon,0.026315789,23
appliance,bake,0.034482759,37
appliance,buy,0.011494253,37
appliance,care,0.011494253,37
appliance,check,0.011494253,37
appliance,chill,0.011494253,37
appliance,clean,0.114942529,37
appliance,cook,0.149425287,37
appliance,cool,0.045977011,37
appliance,dry,0.034482759,37
appliance,find,0.011494253,37
appliance,fix,0.034482759,37
appliance,food,0.011494253,37
appliance,freeze,0.022988506,37
appliance,fry,0.011494253,37
appliance,gift,0.011494253,37
appliance,give,0.011494253,37
appliance,heat,0.091954023,37
appliance,help,0.011494253,37
appliance,hit,0.011494253,37
appliance,hold,0.022988506,37
appliance,light,0.011494253,37
appliance,listen,0.011494253,37
appliance,lose,0.011494253,37
appliance,mix,0.011494253,37
appliance,read,0.011494253,37
appliance,refrigerate,0.045977011,37
appliance,repair,0.011494253,37
appliance,sell,0.022988506,37
appliance,shop,0.011494253,37
appliance,store,0.011494253,37
appliance,throw away,0.011494253,37
appliance,toast,0.011494253,37
appliance,tool,0.011494253,37
appliance,warm,0.011494253,37
appliance,wash,0.091954023,37
appliance,watch,0.011494253,37
appliance,weapon,0.011494253,37
applicator,apply,0.416666667,14
applicator,blend,0.041666667,14
applicator,break,0.041666667,14
applicator,fill,0.041666667,14
applicator,hire,0.041666667,14
applicator,insert,0.083333333,14
applicator,remove,0.041666667,14
applicator,scoop,0.041666667,14
applicator,season,0.041666667,14
applicator,snap,0.041666667,14
applicator,stop,0.041666667,14
applicator,tattoo,0.041666667,14
applicator,throw,0.041666667,14
applicator,use,0.041666667,14
appraiser,advise,0.023809524,26
appraiser,appraise,0.142857143,26
appraiser,appriase,0.023809524,26
appraiser,assess,0.023809524,26
appraiser,call,0.023809524,26
appraiser,decide,0.023809524,26
appraiser,determine,0.071428571,26
appraiser,determines,0.023809524,26
appraiser,discuss,0.023809524,26
appraiser,estimate,0.047619048,26
appraiser,evaluate,0.023809524,26
appraiser,examine,0.023809524,26
appraiser,fail,0.023809524,26
appraiser,feedback,0.023809524,26
appraiser,find,0.023809524,26
appraiser,give,0.047619048,26
appraiser,inspect,0.023809524,26
appraiser,judge,0.071428571,26
appraiser,look,0.023809524,26
appraiser,make,0.023809524,26
appraiser,negotiate,0.023809524,26
appraiser,opinion,0.023809524,26
appraiser,pass,0.023809524,26
appraiser,tell,0.023809524,26
appraiser,trust,0.023809524,26
appraiser,value,0.142857143,26
apprentice,assist,0.055555556,19
apprentice,encourage,0.027777778,19
apprentice,examine,0.027777778,19
apprentice,fire,0.027777778,19
apprentice,help,0.138888889,19
apprentice,hire,0.027777778,19
apprentice,job,0.027777778,19
apprentice,learn,0.194444444,19
apprentice,motivate,0.027777778,19
apprentice,pass,0.027777778,19
apprentice,pay,0.027777778,19
apprentice,run,0.055555556,19
apprentice,send,0.027777778,19
apprentice,study,0.027777778,19
apprentice,task,0.027777778,19
apprentice,teach,0.138888889,19
apprentice,test,0.027777778,19
apprentice,watch,0.027777778,19
apprentice,work,0.055555556,19
apricot,bake,0.064935065,36
apricot,burn,0.012987013,36
apricot,buy,0.025974026,36
apricot,catch,0.025974026,36
apricot,clean,0.012987013,36
apricot,cook,0.051948052,36
apricot,crush,0.012987013,36
apricot,discard,0.012987013,36
apricot,drink,0.012987013,36
apricot,eat,0.246753247,36
apricot,enjoy,0.012987013,36
apricot,give,0.012987013,36
apricot,grow,0.025974026,36
apricot,harvest,0.012987013,36
apricot,hit,0.012987013,36
apricot,hold,0.012987013,36
apricot,jam,0.025974026,36
apricot,juice,0.012987013,36
apricot,kick,0.012987013,36
apricot,observe,0.012987013,36
apricot,paint,0.012987013,36
apricot,peel,0.012987013,36
apricot,pick,0.012987013,36
apricot,plant,0.038961039,36
apricot,provide,0.012987013,36
apricot,refresh,0.012987013,36
apricot,sell,0.038961039,36
apricot,serve,0.012987013,36
apricot,share,0.025974026,36
apricot,slurp,0.012987013,36
apricot,smell,0.012987013,36
apricot,step on,0.025974026,36
apricot,swallow,0.012987013,36
apricot,throw,0.077922078,36
apricot,wash,0.025974026,36
apricot,weapon,0.012987013,36
apron,bake,0.037974684,32
apron,buy,0.012658228,32
apron,clean,0.075949367,32
apron,cook,0.151898734,32
apron,crumple,0.012658228,32
apron,decorate,0.025316456,32
apron,distance,0.012658228,32
apron,dry,0.012658228,32
apron,fold,0.012658228,32
apron,garden,0.012658228,32
apron,hammock,0.012658228,32
apron,hang,0.012658228,32
apron,hold,0.037974684,32
apron,intend,0.012658228,32
apron,multitask,0.012658228,32
apron,protect,0.151898734,32
apron,rope,0.012658228,32
apron,rub,0.012658228,32
apron,sell,0.012658228,32
apron,sew,0.012658228,32
apron,shift,0.012658228,32
apron,sop,0.012658228,32
apron,spill,0.012658228,32
apron,stain,0.025316456,32
apron,strangle,0.012658228,32
apron,style,0.012658228,32
apron,tie,0.012658228,32
apron,towel,0.012658228,32
apron,wash,0.063291139,32
apron,weapon,0.012658228,32
apron,wear,0.101265823,32
apron,wipe,0.050632911,32
aquarium,admire,0.017241379,40
aquarium,aid,0.017241379,40
aquarium,appreciate,0.017241379,40
aquarium,break,0.017241379,40
aquarium,buy,0.017241379,40
aquarium,clean,0.034482759,40
aquarium,compare,0.017241379,40
aquarium,display,0.017241379,40
aquarium,drink,0.017241379,40
aquarium,drown,0.034482759,40
aquarium,entertain,0.017241379,40
aquarium,explore,0.017241379,40
aquarium,feed,0.017241379,40
aquarium,fill,0.034482759,40
aquarium,find,0.017241379,40
aquarium,fish,0.034482759,40
aquarium,hold,0.086206897,40
aquarium,interact,0.017241379,40
aquarium,keep,0.017241379,40
aquarium,kill,0.017241379,40
aquarium,learn,0.034482759,40
aquarium,look,0.034482759,40
aquarium,make,0.017241379,40
aquarium,manage,0.017241379,40
aquarium,observe,0.017241379,40
aquarium,passion,0.017241379,40
aquarium,pet,0.017241379,40
aquarium,play,0.017241379,40
aquarium,research,0.034482759,40
aquarium,run,0.017241379,40
aquarium,search,0.017241379,40
aquarium,show,0.017241379,40
aquarium,size,0.017241379,40
aquarium,swim,0.034482759,40
aquarium,teach,0.034482759,40
aquarium,upkeep,0.017241379,40
aquarium,use,0.017241379,40
aquarium,view,0.068965517,40
aquarium,visit,0.051724138,40
aquarium,watch,0.017241379,40
arachnid,care,0.016666667,43
arachnid,collect,0.016666667,43
arachnid,cover,0.016666667,43
arachnid,drown,0.016666667,43
arachnid,entertain,0.016666667,43
arachnid,fear,0.066666667,43
arachnid,feed,0.016666667,43
arachnid,flush,0.016666667,43
arachnid,harm,0.016666667,43
arachnid,hit,0.016666667,43
arachnid,ignore,0.016666667,43
arachnid,intimidate,0.016666667,43
arachnid,keep,0.033333333,43
arachnid,kill,0.05,43
arachnid,learn,0.016666667,43
arachnid,leave,0.016666667,43
arachnid,leg,0.016666667,43
arachnid,move,0.016666667,43
arachnid,observe,0.016666667,43
arachnid,own,0.016666667,43
arachnid,paint,0.016666667,43
arachnid,pest control,0.016666667,43
arachnid,pet,0.083333333,43
arachnid,pick,0.05,43
arachnid,play,0.016666667,43
arachnid,prank,0.016666667,43
arachnid,research,0.016666667,43
arachnid,run,0.016666667,43
arachnid,save,0.016666667,43
arachnid,scare,0.05,43
arachnid,scream,0.016666667,43
arachnid,see,0.016666667,43
arachnid,smash,0.016666667,43
arachnid,smoosh,0.016666667,43
arachnid,spray,0.016666667,43
arachnid,step,0.033333333,43
arachnid,step on,0.033333333,43
arachnid,step over,0.016666667,43
arachnid,take,0.033333333,43
arachnid,teach,0.016666667,43
arachnid,throw,0.016666667,43
